taxa	type	typeSimple	meanA	meanB	meanC	A	B	sigAB	sigBC	sigAC	bloom	boundaries	boundariestwo
124033	brackishRestricted	brackishRestricted	5.2758079265420845e-05	0.0002675350582918357	0.0	1.5	8.0	0.0020973599355324874	4.261914487098357e-10	0.0005997739256654758	No	0.0	7.0
65009	brackishRestricted	brackishRestricted	8.380321002058633e-06	0.00030445828030678095	8.544444591698089e-06	6.5	10.0	0.01816813872249353	0.011814608337095637	0.49312905654221706	No	3.0	23.0
122577	brackishRestricted	brackishRestricted	3.311854015727786e-05	0.0001601851535253129	7.658585174418916e-07	4.5	10.0	0.010764344822932183	8.884762754386221e-07	0.008056067433034452	No	0.0	15.0
113128	brackishRestricted	brackishRestricted	1.126627618251727e-05	0.0003066913622910484	0.0	24.0	26.0	7.218251407991043e-05	0.014885349633009415	0.23326192037222704	No	15.0	26.0
112628	marineRestricted	marineRestricted	0.0	6.013995998297222e-05	0.00023829663696306965	15.0	25.0	0.008541278097187533	0.05534916577532752	0.00013380861238399702	No	20.0	30.0
110206	freshRestricted	freshRestricted	0.00026530040052915655	0.0001970211082016351	0.0	1.3333333333333333	3.6666666666666665	0.2133251913250649	0.011645857392122023	6.918184587671028e-05	No	0.0	3.0
107112	freshRestricted	freshRestricted	0.00013379251816236564	3.226483135817592e-05	0.0	3.0	8.0	0.19117999894646287	9.378655683849414e-05	1.544748851526297e-06	No	0.0	5.0
102500	marineRestricted	marineRestricted	5.49420240773531e-07	0.0001267949570747777	0.00017563305960595748	23.0	27.0	1.1282480513079767e-06	0.3374752233239275	0.013496143136201113	No	15.0	26.0
74734	freshRestricted	freshRestricted	0.00011176714957804067	0.00011562609606220366	0.0	1.5	5.5	0.2711897881066343	1.4145145994039757e-08	1.5363078787970565e-05	No	0.0	5.0
69034	brackishRestricted	brackishRestricted	9.949729809597296e-06	0.0008435446846986969	2.1438837510646775e-05	16.0	18.5	1.0518744560943527e-05	0.00043650213858814	0.3508165986650233	No	10.0	30.0
61345	freshRestricted	freshRestricted	8.984044129820205e-05	0.00017714426586612077	3.7712927614535418e-06	1.3333333333333333	3.6666666666666665	0.1058278563906696	2.195958542871221e-06	0.0014746708483994975	No	0.0	3.0
45230	freshRestricted	freshRestricted	8.403217438260429e-05	0.0001285837632864875	2.8152211075279757e-06	3.0	8.0	0.20547815702641292	6.0110697088677265e-06	8.559765393325424e-05	No	0.0	10.0
110139	freshRestricted	freshRestricted	0.0001601207617472205	0.00031494142168433844	8.343782530322139e-07	1.3333333333333333	3.6666666666666665	0.2525100637150461	0.000273087938237034	0.002233270480028982	No	0.0	2.0
102781	freshRestricted	freshRestricted	0.00010447396324398368	0.00023112401453505608	0.0	6.5	10.0	0.0693009678591433	2.073350030608465e-07	1.3236277310483043e-05	No	0.0	10.0
91350	noclass	noclass	2.3263496317388535e-06	0.00017494399444294232	4.103244123701241e-05	11.0	15.0	0.00045256166678278044	0.09757212341255911	0.007277053775932017	No	11.0	25.0
65068	noclass	noclass	9.806415482149262e-06	0.00012597618434343706	1.3381566446168187e-05	16.0	25.0	0.0029646855250352222	0.10188110896375185	0.31222226699748534	No	7.0	25.0
