	WV7A	PM7C	TL7A	E-s-PM-3-Aug	WV7B	DU7C	DU7A	FR7A	FR7C	TC7B	PM7A	Tca7B	Tca7C	TL7B	TI7A	E-b-DU-1-Jul-a	TL7C	E-b-WV-3-Aug	FR7B	DU7B	TC7A	E-f-TL-3-Jul-a	TC7C	E-b-WV-2-Aug	E-b-DU-3-Jul-a	E-s-PM-2-Aug	Tca7A	E-b-WV-1-Aug	E-s-PM-2-Jul-a	E-b-DU-2-Jul-a	E-s-PM-1-Aug	E-f-TL-2-Jul-a	E-s-PM-3-Jul-a	E-f-TL-2-Aug	E-f-TL-3-Aug	E-f-TL-1-Aug	E-s-PM-1-Jul-a	E-f-TL-1-Jul-a	E-BP-2016-3	E-WC-2016-3	E-JP-2016-2	E-VP-2016-2	E-LH-2016-1	E-JP-2016-1	E-VP-2016-3	E-BP-2016-2	E-TB-2016-1	E-CB-2016-2	E-DU-2016-3	E-DU-2016-1	E-TB-2016-3	E-VP-2016-1	E-JP-2016-3	E-LH-2016-3	E-BL-2016-3	E-CB-2016-1	E-PM-2016-3	E-CB-2016-3	E-WC-2016-1	E-LH-2016-2	E-BL-2016-2	E-TL-2016-1	E-DU-2016-2	E-CR-2016-1	E-WC-2016-2	R.wp.5.26.r1	S.st.1.5.27.r1	R.mt.5.26.r1	R.jt.4.28.r1	S.st.4.4.24.r1	S.st.7.4.24.r1	S.st.3.4.24.r3	R.ls.4.28.r3	R.jt.4.28.r2	S.st.5.5.27.r2	R.ds.6.23.r.2	R.wp.5.26.r3	S.st.2.6.19.r2	S.st.5.4.24.r3	R.mt.6.23.r.3	S.st.1.4.24.r1	S.st.6.6.19.r2	S.st.4.5.27.r3	R.ls.6.23.r.2	S.st.4.4.24.r2	S.st.1.5.27.r2	R.ls.4.28.r1	R.Jt.6.23.r.3	S.st.1.6.19.r2	S.st.6.6.19.r1	S.st.5.4.24.r2	S.st.2.6.19.r3	R.mt.6.23.r.2	S.st.3.5.27.r2	S.st.6.5.27.r1	R.wp.4.28.r3	S.st.1.6.19.r3	S.st.3.4.24.r1	S.st.2.5.27.r2	S.st.4.5.27.r1	S.st.1.4.24.r2	S.st.6.4.24.r1	R.mt.4.28.r2	S.st.1.4.24.r3	S.st.6.4.24.r3	S.st.3.5.27.r1	R.ls.4.28.r2	S.st.5.6.19.r3	R.wp.4.28.r2	S.st.2.4.24.r3	R.jt.4.28.r3	R.ds.4.28.r3	R.wp.6.23.r.3	S.st.2.5.27.r3	R.Jt.6.23.r.1	S.st.2.6.19.r1	S.st.2.4.24.r1	S.st.2.4.24.r2	R.mt.5.26.r3	S.st.7.4.24.r2	R.wp.6.23.r.1	R.ls.6.23.r.1	R.J.5.26.r3	S.st.3.6.19.r1	R.mt.5.26.r2	R.ls.6.23.r.3	R.ls.5.26.r1	R.ds.4.28.r2	S.st.5.4.24.r1	S.st.4.4.24.r3	R.ds.4.28.r1	S.st.1.6.19.r1	S.st.3.5.27.r3	S.st.7.4.24.r3	R.ls.5.26.r3	R.ds.6.23.r.3	R.Jt.6.23.r.2	S.st.6.5.27.r2	S.st.2.5.27.r1	R.wp.4.28.r1	S.st.4.5.27.r2	R.J.5.26.r1	R.ls.5.26.r2	S.st.6.4.24.r2	S.st.1.5.27.r3	R.wp.6.23.r.2	S.st.6.6.19.r3	R.mt.6.23.r.1	R.J.5.26.r2	R.wp.5.26.r2
R.jt.4.28.r3	0.41713907	0.48620502	0.19891664	0.42568626	0.4254367	0.37427603	0.38035928	0.14730587	0.17582137	0.44352687	0.48608072	0.19878833	0.18623953	0.17508283	0.4189429	0.40922807	0.1976384	0.47239341	0.15741606	0.35712422	0.44059517	0.29490997	0.43464127	0.4444438	0.41473254	0.43605236	0.19148511	0.4411644	0.4555839	0.42842372	0.44020141	0.27581427	0.45203714	0.18332841	0.18179252	0.18581537	0.45322531	0.32780512	0.3157358	0.39583417	0.51901702	0.39865404	0.30314781	0.4376834	0.4452427	0.43737476	0.43267986	0.48883691	0.31757489	0.38818675	0.41832076	0.43644429	0.40385152	0.43810104	0.41113517	0.5212477	0.45814599	0.49321084	0.42528766	0.42356143	0.27758746	0.30077429	0.39448608	0.32363666	0.40685355	0.12184871	0.22894466	0.11415492	0.08333814	0.1376794	0.4032744	0.08455901	0.06744784	0.08033499	0.47222306	0.13212667	0.13504031	0.15103085	0.35122738	0.22943563	0.36359502	0.58428665	0.19469592	0.12696577	0.13828983	0.23864908	0.07983957	0.15527974	0.14041157	0.55229889	0.34773071	0.15932761	0.23763422	0.12357196	0.44816503	0.07645124	0.13230179	0.09593168	0.15486026	0.19641603	0.33981326	0.3580742	0.13574185	0.34892717	0.36837319	0.10076872	0.07547028	0.4830058	0.08525459	0.17947363	0.0	0.09263095	0.16513525	0.13438873	0.19693835	0.15450492	0.2003761	0.19943048	0.1277412	0.4419275	0.17754559	0.13662451	0.13280066	0.33090044	0.1241888	0.13471018	0.13310724	0.08966535	0.36423977	0.13529909	0.07789718	0.13114238	0.09956261	0.45174326	0.11173439	0.14743629	0.14277781	0.4581421	0.11759486	0.09931868	0.19120477	0.16691849	0.14084268	0.37595909	0.29174768	0.19627599	0.4967867	0.18701006	0.14885344	0.29286513
R.ds.4.28.r3	0.43628784	0.50303575	0.18629027	0.44232385	0.43501493	0.37755346	0.38490395	0.14459734	0.1679636	0.46090564	0.50230241	0.1904666	0.17431516	0.16124634	0.42947315	0.43252246	0.19040063	0.49005098	0.15738829	0.35896777	0.45450462	0.307786	0.4492898	0.46154273	0.43844937	0.44820775	0.19534968	0.45677065	0.47004095	0.45138645	0.45024606	0.2842716	0.46802077	0.1544049	0.15528905	0.16348474	0.4680674	0.33044191	0.33749047	0.40956984	0.52674347	0.41533785	0.32480618	0.46389355	0.46384117	0.45723697	0.45521823	0.50346406	0.3389307	0.40098506	0.43170489	0.4588309	0.41960281	0.45004573	0.41180046	0.53409297	0.4730832	0.50846265	0.43273795	0.4424533	0.27872345	0.2930494	0.39750315	0.30618097	0.41823786	0.12841284	0.24664569	0.12423217	0.10007397	0.15767957	0.41642363	0.0852248	0.07137155	0.09519348	0.48416435	0.13803142	0.13855036	0.17689762	0.36594149	0.21513492	0.37703517	0.58804554	0.20910799	0.15297296	0.15987678	0.25204393	0.08247088	0.15982265	0.15475266	0.56322036	0.35919396	0.17865686	0.22479425	0.13383193	0.4569707	0.08142403	0.14900642	0.08996127	0.16347035	0.21231902	0.35294193	0.37613625	0.13166906	0.36404262	0.39280546	0.10841613	0.07697351	0.49355697	0.10054586	0.19985962	0.09263095	0.0	0.16404108	0.14287752	0.18987978	0.17433367	0.21862565	0.22030687	0.12904847	0.45627953	0.1744567	0.15094292	0.13232751	0.34639509	0.13750357	0.14139203	0.13493919	0.07310772	0.38276604	0.14705276	0.06005791	0.14414377	0.09988928	0.45794341	0.12002496	0.1465748	0.1422576	0.46797991	0.13247919	0.09767965	0.19674824	0.15618354	0.13711119	0.39173468	0.30774855	0.18708932	0.50416521	0.17625077	0.14228261	0.29187802
R.wp.6.23.r.3	0.44311872	0.52360213	0.24275311	0.45018471	0.44399721	0.40285908	0.40898339	0.13055846	0.17086886	0.48972708	0.52272961	0.23083262	0.26091342	0.24427894	0.47147853	0.43172742	0.21048661	0.4911801	0.14672455	0.38776085	0.48211884	0.31241094	0.47453864	0.45341627	0.43777081	0.45392969	0.2283161	0.45429781	0.48196955	0.45185947	0.45611336	0.28682174	0.47223597	0.21216188	0.22240239	0.24340048	0.47904122	0.33786153	0.35151153	0.3775147	0.52841635	0.43026333	0.34535526	0.46817623	0.46509623	0.47168205	0.46026605	0.52177524	0.35888464	0.37340874	0.44948161	0.4655508	0.43617795	0.46739243	0.37408168	0.54723669	0.48716686	0.52748751	0.40911051	0.45337098	0.23718749	0.26130802	0.37319441	0.34796175	0.4350275	0.12008078	0.26369735	0.11635051	0.19309543	0.21531155	0.42469921	0.1822345	0.15903879	0.18874364	0.44736319	0.08993418	0.1292692	0.1446524	0.38318945	0.12633526	0.40848267	0.55829284	0.22732665	0.12123474	0.20496372	0.27964141	0.1431564	0.11105853	0.11978168	0.5311201	0.38180068	0.12568866	0.12280537	0.13723075	0.41899056	0.16700929	0.12230934	0.18016879	0.19145101	0.24772848	0.38152589	0.38078257	0.147719	0.3907234	0.40680162	0.13238459	0.16578323	0.45893837	0.17818658	0.23689856	0.16513525	0.16404108	0.0	0.1850653	0.0949911	0.14097947	0.25677193	0.25512193	0.11998737	0.44802675	0.09055192	0.11544502	0.11382541	0.33304781	0.13055365	0.15171563	0.13305349	0.1659058	0.39258744	0.2166547	0.14411639	0.14359337	0.13576776	0.44889619	0.15441238	0.07958008	0.10079512	0.44087899	0.17960271	0.17633723	0.23826476	0.12021882	0.11991699	0.40459376	0.32890723	0.08379396	0.47081003	0.10316277	0.17413143	0.31856638
S.st.2.5.27.r3	0.40241062	0.44039683	0.19966029	0.41027921	0.41197773	0.3759662	0.37625867	0.19295408	0.2398872	0.40814082	0.43951395	0.16069934	0.16342052	0.16905602	0.39886041	0.39562518	0.19181791	0.46998228	0.21478675	0.35240987	0.39844212	0.26414846	0.3902681	0.44106325	0.38605359	0.42452149	0.16472978	0.43665529	0.43043263	0.40439971	0.42598024	0.26200784	0.42734189	0.20263776	0.20327835	0.20192904	0.41598494	0.32980817	0.28821293	0.361297	0.48164513	0.35398053	0.26291386	0.43169155	0.44369539	0.39593327	0.42540451	0.4398684	0.28940536	0.36044828	0.36689431	0.4026796	0.35419207	0.38250235	0.40960592	0.46505033	0.40967776	0.45122371	0.37977627	0.39204206	0.27606235	0.28338602	0.37538047	0.34017703	0.36241358	0.13660482	0.17170163	0.12423093	0.13384091	0.16581395	0.40799011	0.13265452	0.12420711	0.1393927	0.46240299	0.1619845	0.13059164	0.17699846	0.35126803	0.23951028	0.36785171	0.5932425	0.17427443	0.15361814	0.1577334	0.18421943	0.11843378	0.18898707	0.15517988	0.56023084	0.3496847	0.17697506	0.25633513	0.12484487	0.43524262	0.14114727	0.13732222	0.15657243	0.06540445	0.18744152	0.35130151	0.35494617	0.13808892	0.36099128	0.36394876	0.09492923	0.11475099	0.47432981	0.11894904	0.18165034	0.13438873	0.14287752	0.1850653	0.0	0.21904658	0.17485891	0.21444319	0.20739159	0.13221987	0.43335387	0.19302144	0.16294872	0.14041599	0.31142911	0.13436051	0.18063827	0.13325643	0.14201758	0.34158824	0.1622115	0.13803267	0.15152997	0.11925156	0.44811161	0.12445318	0.16883968	0.18477222	0.46605761	0.06422003	0.12967515	0.17844784	0.17984178	0.14843973	0.36893036	0.23556981	0.20834098	0.48899953	0.21205549	0.15283381	0.29285026
R.Jt.6.23.r.1	0.4674368	0.54140287	0.26775801	0.46235061	0.46863837	0.41407386	0.42142955	0.14998656	0.1849367	0.50773142	0.54097339	0.26075882	0.29239224	0.26772292	0.49074711	0.451878	0.23570619	0.4953586	0.14291231	0.41179385	0.50177788	0.34445106	0.49396204	0.46276657	0.45736097	0.46484817	0.25685492	0.46109589	0.49481307	0.47061277	0.4689056	0.31657886	0.48953389	0.23821622	0.24968995	0.2703101	0.49198636	0.36302807	0.37748787	0.40161318	0.54927699	0.44955509	0.3689583	0.48219007	0.47849795	0.49065517	0.47311313	0.53938758	0.37893512	0.394797	0.46772213	0.48476354	0.45373705	0.48596557	0.35187848	0.56588185	0.5058905	0.54472999	0.43533483	0.47105966	0.20695885	0.24451464	0.39578367	0.32552273	0.45333906	0.14729774	0.29135045	0.14138441	0.22702921	0.24642783	0.44332461	0.21212356	0.19756089	0.22200256	0.45797977	0.13514204	0.15317392	0.16870334	0.40327313	0.09706656	0.43061819	0.56435346	0.25537601	0.1505779	0.23821182	0.30684781	0.17588088	0.11022855	0.14001152	0.53772222	0.40371614	0.14947152	0.12597855	0.13950623	0.4367703	0.19410497	0.13830026	0.20868573	0.21886343	0.27797312	0.39880659	0.40255605	0.17609888	0.40522622	0.42715084	0.16917405	0.20050555	0.46806145	0.2146652	0.2722994	0.19693835	0.18987978	0.0949911	0.21904658	0.0	0.17217511	0.28727169	0.28460807	0.14376863	0.46286387	0.10128172	0.15207236	0.14309427	0.36079441	0.14371823	0.15681577	0.15690993	0.19615444	0.41353092	0.24579058	0.18052623	0.14188573	0.156923	0.46261867	0.16299328	0.12154328	0.10343206	0.44809531	0.21401031	0.20131099	0.26652772	0.12984758	0.13473027	0.42514032	0.35257219	0.0916427	0.47934771	0.11993693	0.20760635	0.3304012
S.st.2.6.19.r1	0.38549673	0.46378766	0.2510029	0.398115	0.3869177	0.33657937	0.34784036	0.14461763	0.18449931	0.43508575	0.46360568	0.23957913	0.25883437	0.24395529	0.41146344	0.37345277	0.22087896	0.43156723	0.16667864	0.32011808	0.42699201	0.32833913	0.41914843	0.3942694	0.38007206	0.39489736	0.23674795	0.39121334	0.43305516	0.39578754	0.40685233	0.30121711	0.4239051	0.20130345	0.20892678	0.22314355	0.42835573	0.35077644	0.28927678	0.34151725	0.49879642	0.37021132	0.27838237	0.41234146	0.40914924	0.42088552	0.4039729	0.47558555	0.29122713	0.33911251	0.39089034	0.41077619	0.37640144	0.4093466	0.38436391	0.4984129	0.43288269	0.47438804	0.37503292	0.39672783	0.2520765	0.27193975	0.32781168	0.3258187	0.37890205	0.16506333	0.2122305	0.1514659	0.18472968	0.16197254	0.38018298	0.15649203	0.15315176	0.17981733	0.41018314	0.11282433	0.17947373	0.07537837	0.3294256	0.21180943	0.3428942	0.54503923	0.1800217	0.14935861	0.15860213	0.23487692	0.15150965	0.12292542	0.10385231	0.50076853	0.32566317	0.09120817	0.20670342	0.15151084	0.38797659	0.17641978	0.10933151	0.15135594	0.1910561	0.19821261	0.31644886	0.33099146	0.20530841	0.31953721	0.35465037	0.15725194	0.16050038	0.40756852	0.18183939	0.19103577	0.15450492	0.17433367	0.14097947	0.17485891	0.17217511	0.0	0.19418738	0.20176772	0.1642687	0.41283896	0.14253755	0.12410865	0.16458472	0.2786103	0.15238366	0.15500702	0.18865674	0.16197901	0.34431069	0.16648557	0.15714094	0.12643484	0.15241249	0.41634404	0.15779045	0.13464795	0.12668405	0.38870566	0.15465276	0.19517686	0.19150979	0.19636339	0.17548026	0.35911369	0.3079105	0.16618677	0.43578644	0.18899746	0.20300068	0.27930003
S.st.2.4.24.r1	0.30157237	0.36542272	0.2647175	0.33397506	0.30471566	0.26735135	0.26987366	0.24562659	0.24598755	0.32775833	0.36938984	0.26531575	0.26722833	0.26973891	0.31486472	0.30257775	0.27256058	0.36056385	0.26269948	0.25003152	0.31925289	0.34104121	0.31597247	0.33534652	0.31012652	0.32660552	0.28153515	0.32135894	0.3678736	0.3201985	0.33419685	0.32771497	0.3565009	0.26056605	0.25400606	0.24769597	0.35394501	0.37410004	0.19958106	0.33910653	0.44309216	0.27790406	0.19103969	0.31804804	0.31613672	0.32997154	0.30748232	0.38421233	0.20199855	0.31693247	0.29511238	0.32163795	0.28309664	0.31516048	0.45377803	0.41486476	0.35271151	0.38090008	0.34751484	0.30175071	0.33554976	0.36182005	0.33165888	0.39431574	0.29236585	0.24401563	0.16081542	0.23777108	0.21223178	0.10013502	0.24610898	0.17410869	0.20507042	0.20642297	0.43549688	0.24339091	0.25118117	0.19292905	0.1955653	0.29940655	0.20494282	0.57328739	0.14784528	0.24882877	0.10783141	0.16522706	0.22099303	0.26115084	0.21485373	0.52434197	0.18041287	0.19616833	0.30513852	0.23956138	0.35104541	0.22561782	0.20876469	0.17995824	0.23275102	0.13191285	0.1901364	0.2189026	0.24348075	0.20063499	0.22253037	0.22719078	0.20755778	0.40856132	0.21964553	0.08839861	0.2003761	0.21862565	0.25677193	0.21444319	0.28727169	0.19418738	0.0	0.07852102	0.2418849	0.33017012	0.25949209	0.24959459	0.23821626	0.2560825	0.23508532	0.25145404	0.25227782	0.21925365	0.23183047	0.10758633	0.2165631	0.22371144	0.22356299	0.33612978	0.24659487	0.24273531	0.25148337	0.38277078	0.2061839	0.24430014	0.13496935	0.25784215	0.25051894	0.22520629	0.2238784	0.27192889	0.43210598	0.26512346	0.23439958	0.22731911
S.st.2.4.24.r2	0.29765953	0.36391442	0.25918276	0.32441464	0.30640546	0.27321953	0.27482196	0.24074907	0.24615933	0.32080929	0.36416654	0.25302647	0.25951791	0.26070129	0.31169364	0.29471983	0.26170926	0.36247979	0.26294104	0.25466124	0.31204503	0.32089411	0.31014387	0.33487734	0.30104532	0.32294744	0.26940045	0.32487942	0.35468892	0.31285132	0.32825077	0.31238793	0.34456116	0.25979255	0.25454822	0.24748547	0.34056691	0.35710072	0.19938962	0.32453513	0.43189196	0.26691962	0.18941933	0.31578656	0.32198102	0.31642404	0.30754116	0.37884199	0.20176147	0.30386547	0.28573046	0.31349213	0.2752367	0.3048336	0.44370813	0.40977696	0.33923939	0.37473808	0.33362696	0.29404199	0.33258756	0.35017321	0.32292428	0.39643968	0.28188491	0.23359245	0.13924218	0.22983388	0.20575826	0.09874814	0.25964544	0.17299489	0.20334558	0.19752227	0.42150678	0.24334009	0.24168705	0.19711571	0.20922936	0.28711521	0.21709786	0.55862907	0.13703222	0.24234039	0.10510307	0.14916022	0.21678661	0.25894096	0.21205675	0.51111193	0.19654597	0.20489537	0.29582428	0.23049444	0.34357845	0.22372174	0.20478257	0.18236984	0.22249718	0.12179409	0.19320436	0.22336602	0.23511879	0.20920593	0.23293225	0.21768924	0.20033618	0.4030724	0.21354305	0.06748751	0.19943048	0.22030687	0.25512193	0.20739159	0.28460807	0.20176772	0.07852102	0.0	0.2351511	0.3234693	0.25729991	0.25030145	0.22952052	0.24378572	0.22809066	0.24718204	0.2442972	0.22099917	0.23387255	0.11462017	0.218171	0.21840696	0.21832887	0.33662778	0.23880539	0.24257593	0.25242391	0.38105776	0.19884898	0.23854936	0.13643529	0.24943107	0.2446624	0.23387203	0.21335816	0.26843461	0.41666918	0.26396514	0.22758532	0.22417669
R.mt.5.26.r3	0.43816123	0.49816788	0.1974296	0.44330858	0.45044188	0.40893513	0.41136064	0.15555147	0.18658913	0.46588715	0.49829124	0.18161929	0.21245225	0.18564785	0.44378402	0.42696901	0.18059466	0.49946633	0.16972642	0.39106898	0.45788553	0.28346941	0.44945111	0.47180868	0.4277049	0.45702258	0.17653905	0.466147	0.46470536	0.44399698	0.45840533	0.25821081	0.46320224	0.20896869	0.21299236	0.21770871	0.46055329	0.3189941	0.33240828	0.37754609	0.51487582	0.403219	0.32202461	0.45997354	0.4681349	0.44771132	0.45443986	0.49694689	0.33288213	0.37729573	0.42199484	0.44673541	0.41105136	0.44155706	0.37800829	0.5227294	0.46135443	0.50278248	0.41070188	0.43279639	0.24379382	0.27163485	0.3872066	0.3436608	0.40931539	0.06344281	0.23168402	0.08136734	0.1448209	0.18261516	0.42051074	0.14601043	0.12791348	0.13907133	0.47232454	0.12676323	0.07890083	0.17233659	0.37015552	0.16072863	0.40436484	0.58541329	0.21628694	0.12378939	0.17641509	0.24772964	0.10095501	0.13778444	0.12742483	0.55885577	0.37453609	0.14960331	0.17298856	0.09678364	0.44393331	0.13075898	0.11418341	0.16403082	0.13539286	0.22629559	0.3799089	0.373134	0.12065285	0.39173175	0.38637183	0.0977952	0.12536976	0.48471726	0.12912883	0.21185731	0.1277412	0.12904847	0.11998737	0.13221987	0.14376863	0.1642687	0.2418849	0.2351511	0.0	0.44814266	0.12219839	0.14068705	0.07365634	0.33886992	0.0887378	0.14749044	0.0842629	0.13632513	0.37396441	0.18551255	0.12504534	0.13569048	0.09599335	0.46205054	0.10835379	0.12372089	0.13005127	0.46997876	0.12692938	0.13027402	0.22110359	0.11151355	0.08910812	0.38710115	0.29177	0.13251081	0.4949329	0.13668242	0.13181914	0.32050997
S.st.7.4.24.r2	0.30403503	0.26591562	0.4365292	0.31023348	0.30415352	0.33904233	0.33974002	0.45872781	0.45295575	0.34151339	0.29038384	0.44253991	0.46703917	0.46345935	0.3321083	0.28187495	0.4299246	0.35812687	0.46803652	0.32943262	0.34101487	0.46864911	0.32665541	0.35779578	0.26327282	0.38108188	0.46059081	0.35581612	0.3240733	0.2652916	0.35407833	0.47501795	0.3200047	0.46424613	0.45338674	0.45738497	0.31506381	0.4996645	0.28275154	0.20247803	0.2117916	0.243635	0.30581567	0.29463336	0.29604846	0.25454876	0.28702772	0.31140689	0.28372955	0.19022985	0.27070718	0.22715219	0.25063506	0.25871596	0.56229481	0.26846458	0.22117869	0.2358625	0.200448	0.20366009	0.52471334	0.51996249	0.21122662	0.58739392	0.24319957	0.44654715	0.34382132	0.46151534	0.44785358	0.35834084	0.24386386	0.42506055	0.4444138	0.44356401	0.45644996	0.46124475	0.45139997	0.41821995	0.2401389	0.46973829	0.3212802	0.56539877	0.37408966	0.45963067	0.36271693	0.3494688	0.45176607	0.4765634	0.44001523	0.52183489	0.28303197	0.41737003	0.45935612	0.4682956	0.30411907	0.45298104	0.43475975	0.42914202	0.44638168	0.36644477	0.33400872	0.16630076	0.43529891	0.30688455	0.21277199	0.4535553	0.44685224	0.3691638	0.45128249	0.33380353	0.4419275	0.45627953	0.44802675	0.43335387	0.46286387	0.41283896	0.33017012	0.3234693	0.44814266	0.0	0.46250075	0.47033419	0.44199914	0.26936944	0.4607191	0.48215606	0.44991504	0.46619007	0.15797443	0.38387439	0.46102058	0.45565422	0.45799029	0.0707731	0.47464665	0.44677667	0.46809683	0.38044332	0.42859142	0.46270456	0.37549305	0.44696115	0.4454508	0.20841667	0.36647674	0.45950643	0.41782644	0.45051234	0.43480768	0.41596369
R.wp.6.23.r.1	0.44267484	0.52192029	0.24989815	0.44212715	0.44482645	0.40519408	0.40670013	0.13864306	0.18050392	0.49069696	0.52142945	0.23410636	0.27211264	0.24800644	0.47203727	0.42333232	0.22049673	0.48480208	0.15898385	0.38988547	0.48424802	0.3092259	0.47751956	0.44806659	0.42846155	0.45189247	0.23656658	0.44782203	0.47791731	0.44567937	0.45149326	0.28681828	0.46869197	0.22536252	0.23196711	0.24150472	0.47456546	0.33102141	0.35628127	0.38337406	0.53839283	0.42720547	0.34810362	0.46452073	0.46191405	0.47064755	0.45548951	0.52189134	0.35911758	0.38606664	0.44761367	0.46550522	0.43076207	0.46439277	0.34961012	0.54741163	0.4849484	0.52613941	0.41608575	0.45170558	0.20350971	0.23793746	0.37951123	0.33470493	0.43221646	0.12637956	0.25969211	0.11385635	0.21173539	0.22375251	0.42767179	0.19253936	0.17641545	0.20445854	0.44166053	0.10377382	0.1254194	0.15342446	0.38560199	0.12568082	0.41089579	0.557272	0.23201835	0.12548018	0.2144388	0.28252459	0.15200548	0.09445241	0.11699684	0.52885044	0.3849541	0.13306538	0.14013911	0.12564489	0.42231584	0.18571861	0.11797176	0.18901229	0.19425615	0.2497968	0.38358333	0.38383751	0.17505798	0.39362112	0.40687366	0.14861595	0.17802361	0.45382831	0.19372712	0.24160624	0.17754559	0.1744567	0.09055192	0.19302144	0.10128172	0.14253755	0.25949209	0.25729991	0.12219839	0.46250075	0.0	0.12183828	0.12161285	0.33248275	0.11192455	0.14265165	0.14608905	0.16878156	0.39545788	0.22341036	0.16445269	0.12592679	0.140851	0.46498955	0.13916018	0.10928284	0.11209826	0.43548885	0.18714975	0.19792115	0.24344976	0.1309465	0.13350523	0.41136212	0.32989937	0.08539538	0.46890375	0.13413953	0.17960341	0.31982608
R.ls.6.23.r.1	0.43998386	0.52157337	0.23101967	0.44599201	0.43728159	0.38856148	0.39725947	0.1335997	0.16078266	0.48042912	0.52090861	0.21722554	0.22265408	0.20424786	0.46031449	0.43128494	0.20169621	0.48981104	0.14054067	0.37252825	0.47095906	0.30855458	0.46293614	0.45584999	0.43624341	0.45067635	0.20975382	0.45355831	0.48174795	0.45300593	0.45608212	0.28338968	0.47261853	0.17299786	0.19047973	0.20079472	0.47844758	0.33806061	0.34606455	0.38360818	0.54203985	0.42805853	0.33799594	0.46970549	0.46873137	0.47227313	0.46188943	0.52019854	0.35351598	0.38429614	0.44475679	0.46765042	0.43272235	0.46270689	0.35473478	0.54641067	0.48526252	0.52589627	0.42304991	0.45271528	0.21979225	0.26221542	0.37490651	0.28959409	0.4264916	0.14119816	0.26062561	0.11452709	0.15471487	0.20065919	0.43381967	0.1568194	0.13152121	0.15927262	0.44156419	0.0777769	0.15324228	0.12718542	0.38623417	0.18578264	0.39961663	0.5681726	0.21425291	0.07949494	0.18890322	0.26763421	0.12562444	0.09864521	0.10397102	0.53862048	0.37612412	0.12633154	0.19078009	0.12290719	0.43698076	0.15035715	0.11458934	0.15137251	0.17964253	0.23802588	0.37362307	0.39228147	0.19056434	0.38090182	0.40918434	0.12207499	0.13667781	0.46235211	0.14635342	0.22931754	0.13662451	0.15094292	0.11544502	0.16294872	0.15207236	0.12410865	0.24959459	0.25030145	0.14068705	0.47033419	0.12183828	0.0	0.14424641	0.32895993	0.12534071	0.09647035	0.16635299	0.12760726	0.40180282	0.19810162	0.12796577	0.11470521	0.12769132	0.47114535	0.10697018	0.10192816	0.0972681	0.44393435	0.15671705	0.16820413	0.22843588	0.17063272	0.15153537	0.41216656	0.32764673	0.14078828	0.47893629	0.17125943	0.17682531	0.3076587
R.J.5.26.r3	0.43526887	0.5004987	0.21014382	0.43687522	0.4480545	0.40961417	0.41407642	0.16497225	0.20616987	0.47112999	0.49986536	0.18556739	0.22186419	0.19745393	0.44744778	0.41932665	0.19017934	0.49261217	0.18312996	0.39122784	0.46225421	0.27625851	0.45385443	0.46463432	0.42286602	0.45659778	0.18335379	0.45945988	0.4605611	0.43942308	0.45461157	0.25477341	0.45882842	0.20742141	0.21085614	0.21896607	0.45819909	0.3081796	0.3324568	0.36784241	0.51504008	0.40362918	0.32422865	0.45443796	0.46353694	0.44908808	0.45005714	0.49726647	0.33709351	0.36974089	0.42359442	0.44617153	0.40963728	0.44261174	0.37588199	0.52419756	0.46233877	0.50396834	0.4013814	0.43134289	0.24364348	0.25788003	0.37774998	0.35701162	0.40911961	0.08168807	0.23173904	0.08641238	0.15392014	0.18910406	0.4183721	0.15163797	0.1292993	0.14595799	0.4561327	0.12755373	0.07405507	0.17612391	0.37043978	0.15630833	0.40362974	0.57365153	0.20646448	0.13092031	0.18519177	0.25181464	0.11126191	0.14456822	0.13136989	0.54554065	0.37714481	0.15196349	0.1636377	0.09947568	0.43040737	0.13100102	0.12641085	0.16314802	0.1428178	0.22946095	0.37873022	0.3644856	0.11164891	0.38996969	0.38189907	0.10069744	0.12192414	0.47250038	0.13628395	0.20536455	0.13280066	0.13232751	0.11382541	0.14041599	0.14309427	0.16458472	0.23821626	0.22952052	0.07365634	0.44199914	0.12161285	0.14424641	0.0	0.32705998	0.09458218	0.15333682	0.09200516	0.14338157	0.37093947	0.18932781	0.12751638	0.14527512	0.10801125	0.45626454	0.11916343	0.11645409	0.13806923	0.45744762	0.13291006	0.13692632	0.22634815	0.10736771	0.07815448	0.38793097	0.2913617	0.12308811	0.48292714	0.13055682	0.13216004	0.32019317
