OTU	midSal	startSal	endSal	peakSal_withzero	peakSal_nozero	abundances_withzero	abundances_withzero_maxstand	abundances_withzero_sumstand	abundances_nozero	abundances_nozero_maxstand	abundances_nozero_sumstand	position
FR683778.1.1492	35.0	34.91666666666667	35	34.833333333333336	32.5	0	0.0	0.0	0	0.0	0.0	withinBounds
FR683778.1.1492	19.16	19.16	19.16	34.833333333333336	32.5	0.006910167818361303	0.6993089832181639	0.060217478432980025	0.006910167818361303	0.6331198845239505	0.04059446984798191	outlier
EU801594.1.1490	10.166666666666666	10	10.333333333333332	16.833333333333332	15.666666666666668	0.0005466187724504139	0.08172044568884967	0.02062789805057947	0.010385756676557863	0.8976192167429874	0.09708224570551915	withinBounds
EU801594.1.1490	10.5	10.333333333333332	10.75	16.833333333333332	15.666666666666668	0.0006235408235817527	0.09322042450145757	0.02353072596017648	0.008729571530144538	0.7544786002041443	0.08160083416033564	withinBounds
EU801594.1.1490	11.0	10.75	11.333333333333332	16.833333333333332	15.666666666666668	0.0007123778281168299	0.10650170932035287	0.026883191636489626	0.007836156109285128	0.6772625749040293	0.07324951435705682	withinBounds
EU801594.1.1490	11.666666666666666	11.333333333333332	12.083333333333332	16.833333333333332	15.666666666666668	0.000653013009107094	0.09762656687699012	0.024642925666782153	0.007836156109285128	0.6772625749040293	0.07324951435705682	withinBounds
EU801594.1.1490	12.5	12.083333333333332	13.0	16.833333333333332	15.666666666666668	0.0009538204948072633	0.14259780284051543	0.035994577788164644	0.009538204948072632	0.824367094402276	0.0891596428836503	withinBounds
EU801594.1.1490	13.5	13.0	14.0	16.833333333333332	15.666666666666668	0.0012621392325333032	0.1886919838878397	0.047629684025708	0.009255687705244223	0.7999497202887055	0.08651877527636069	withinBounds
EU801594.1.1490	14.5	14.0	14.916666666666668	16.833333333333332	15.666666666666668	0.0025475209835445975	0.3808587642237379	0.0961364771551766	0.01019008393417839	0.88070763107595	0.09525316864881955	withinBounds
EU801594.1.1490	15.333333333333334	14.916666666666668	15.666666666666668	16.833333333333332	15.666666666666668	0.0031555464062861137	0.4717596096408157	0.11908169430578269	0.011570336823049083	1.0	0.10815526661492633	withinBounds
